ts,idx,used_mib
1786265179,5,199563
1786265179,6,183203
1786265179,7,163761
1786265181,0,221003
1786265181,1,216083
1786265181,2,212663
1786265181,3,212963
1786265181,4,177161
1786265181,5,199563
1786265181,6,183203
1786265181,7,163761
1786265183,0,227163
1786265183,1,221983
1786265183,2,218303
1786265183,3,218343
1786265183,4,182281
1786265183,5,204443
1786265183,6,187823
1786265183,7,168121
1786265185,0,227163
1786265185,1,221983
1786265185,2,218303
1786265185,3,218343
1786265185,4,182283
1786265185,5,204443
1786265185,6,187823
1786265185,7,168121
1786265188,0,227163
1786265188,1,221983
1786265188,2,218303
1786265188,3,218343
1786265188,4,182283
1786265188,5,204443
1786265188,6,187823
1786265188,7,168121
1786265190,0,227163
1786265190,1,221983
1786265190,2,218303
1786265190,3,218343
1786265190,4,182283
1786265190,5,204443
1786265190,6,187823
1786265190,7,180461
1786265192,0,233323
1786265192,1,227883
1786265192,2,223943
1786265192,3,223723
1786265192,4,187403
1786265192,5,209323
1786265192,6,192443
1786265192,7,184823
1786265195,0,233323
1786265195,1,227883
1786265195,2,223943
1786265195,3,223723
1786265195,4,187403
1786265195,5,209323
1786265195,6,192443
1786265195,7,184823
1786265198,0,233323
1786265198,1,227883
1786265198,2,223943
1786265198,3,223723
1786265198,4,187403
1786265198,5,209323
1786265198,6,192443
1786265198,7,184823
1786265200,0,233323
1786265200,1,227883
1786265200,2,223943
1786265200,3,223723
1786265200,4,187403
1786265200,5,209323
1786265200,6,192443
1786265200,7,184823
1786265202,0,233323
1786265202,1,227883
1786265202,2,223943
1786265202,3,223723
1786265202,4,187403
1786265202,5,209323
1786265202,6,192443
1786265202,7,184823
1786265204,0,233323
